"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significance"
"slc44a1b",1565.81264035802,0.754958786106535,0.306183833594545,0.00263602636057407,0.0433171772078004,"Significant"
"tuft1a",1006.79355543782,1.33217950733287,0.658713651911675,0.00263110365593679,0.0433171772078004,"Significant"
"ctdsp1",1436.770250016,0.818393192110822,0.343726419133081,0.00264467340695165,0.0433736702673086,"Significant"
"si:dkey-239i20.4",190.111022818986,1.31270321654279,0.655715525680726,0.0026669055211555,0.0436304742151819,"Significant"
"gcnt3",284.405089945207,1.41819752604084,0.730397911812608,0.00267106533412211,0.0436652879088757,"Significant"
"barx2",280.18580015826,2.57742148990604,1.9631190761061,0.00268592607385234,0.0438243228839585,"Significant"
"limk2",2703.46287366759,1.32637032254585,0.663540590346753,0.00268597900854551,0.0438243228839585,"Significant"
"esyt2b",382.07103010796,1.2055620752473,0.578631823448272,0.00270215178381041,0.0440315285851626,"Significant"
"rps6ka1",1343.60723509357,0.85540062728933,0.361304557320006,0.00270652294055661,0.0440744310583255,"Significant"
"slit2",793.796452708263,0.878966679257418,0.377644913068606,0.00271282417494705,0.0440920877921682,"Significant"
"itprid1",474.768580483664,1.41049988572407,0.73199558449399,0.00273860199140553,0.0443688520716212,"Significant"
"glulb",10140.4168301391,0.811793354904839,0.335439182728111,0.0027447928529487,0.0444136339716887,"Significant"
"vwa10.2",239.441939588493,1.99397566350038,1.25980551359123,0.00275959683106668,0.0445382416624415,"Significant"
"si:dkey-150i13.2",224.861994413675,1.58510410668511,0.869864208065278,0.00277283460199962,0.0446382357674288,"Significant"
"prcp",1006.38576279382,0.910525002017364,0.394298833306237,0.00277951100645223,0.0446606473818735,"Significant"
"zgc:64065",189.504741717075,1.37518283758004,0.706384744937835,0.00277618721226718,0.0446606473818735,"Significant"
"itk",342.560670030673,1.22710753264899,0.602043398678348,0.00279280604149417,0.0447850205777536,"Significant"
"si:rp71-1h20.9",236.58442297666,2.5682273278636,2.04743760763514,0.00279441703818472,0.0447850205777536,"Significant"
"slc16a3a",86.9441669799289,1.74876201331157,1.00866212263794,0.00279608312264184,0.0447850205777536,"Significant"
"gcnt4a",580.383934617599,1.31832818576396,0.669503196829562,0.00282159491418621,0.0450229949963445,"Significant"
"sf3b1",15808.5308030398,0.772056597465816,0.31989481345534,0.00282133945006311,0.0450229949963445,"Significant"
"ftr58",98.5005086966665,1.96446148671317,1.22282782119817,0.00284364529047124,0.0453178041105583,"Significant"
"arap1a",855.580411751358,1.34208390909216,0.686779395197524,0.00285158531533471,0.0454157950190399,"Significant"
"znf831",108.613428315764,1.86189948880013,1.12551650319096,0.00286205856963927,0.0455254046632394,"Significant"
"sema3ab",145.18850211479,1.69666683752227,0.975566064593867,0.00286746318349954,0.0455827768135617,"Significant"
"fam78ab",430.465804604224,1.43180907694582,0.758157184886853,0.00286991206391599,0.0455931205392167,"Significant"
"p2rx1",435.947765404697,1.15507861615582,0.557269983435605,0.00287253925958291,0.0456062823586253,"Significant"
"ENSDARG00000100037",153.094786797887,1.56219275579816,0.867578661108371,0.00288948733661854,0.045773762277965,"Significant"
"igfbp5b",12189.949612192,0.588428623735509,0.225440464296575,0.00289199715204443,0.045773762277965,"Significant"
"or95a1",769.619193284239,0.925522326607127,0.408553213497717,0.00290027739440404,0.0458743189863471,"Significant"
"plcb3",1568.25725780404,1.13623674718633,0.541459849570371,0.00290755789816958,0.0459321685408658,"Significant"
"slc47a4",112.179892055001,2.54874071430605,2.06271859604194,0.00290632592958357,0.0459321685408658,"Significant"
"ftr38",717.027405812003,0.958869379154116,0.430096812307408,0.00291398024726199,0.045985829275366,"Significant"
"ifi30a",4369.43016858913,0.923504649030468,0.407244712644676,0.00291458204084059,0.045985829275366,"Significant"
"ENSDARG00000110378",1031.3724708642,1.54053899961057,0.847554153400827,0.0029372537787376,0.0462284727249484,"Significant"
"ENSDARG00000108038",490.314190225397,1.16766458681549,0.568588433520714,0.00294988514319066,0.0462550017350645,"Significant"
"si:dkey-109a10.2",355.62594227906,1.13254516461785,0.540557420518732,0.00294875762549044,0.0462550017350645,"Significant"
"WDR1",3072.97600711413,0.785296681972037,0.329231816541664,0.002944544973327,0.0462550017350645,"Significant"
"hbba2",3457.43542843574,1.292052222028,0.653695003125191,0.00296386038371076,0.0464167263922089,"Significant"
"mfap4.10",694.188334151844,1.28631024826269,0.654613482594156,0.00300584584737455,0.0470451984322109,"Significant"
"pclob",254.171493188126,1.17103166761407,0.574344452834703,0.00302139034846069,0.0472010796581767,"Significant"
"tm4sf21a",611.970646286483,1.16883102266343,0.568814623333698,0.00303356864131373,0.0473038947727611,"Significant"
"dnajc5gb",1131.63832064442,0.916384948039095,0.407192790555812,0.00304324014622418,0.0474255402012994,"Significant"
"si:dkey-13e3.1",62.7367372662789,2.62275120194959,2.59579523800699,0.00305702984123819,0.0475819469764237,"Significant"
"ugt8",431.64926418059,1.53407246097672,0.859760219007268,0.00307998990626886,0.0478800260436574,"Significant"
"si:ch211-24o8.2",68.844650910727,1.6212187323886,0.935629846010298,0.00310385024903946,0.0481785289481335,"Significant"
"pde4ba",5251.97055872827,0.843110612056436,0.362562328014549,0.00311180036364193,0.0482271994010642,"Significant"
"fam43a",1068.27673362043,0.807109370937559,0.346568760017422,0.00313078242084478,0.0484833106007493,"Significant"
"hpdb",287.488053388191,2.34215891439764,1.83422414792297,0.00313406216030874,0.0484833106007493,"Significant"
"clu",1321.19025073489,0.83321889607364,0.358549596643208,0.00314158022908755,0.0485108201635291,"Significant"
"emx3",503.261422417691,1.32049166372928,0.693306879795056,0.00316391790195048,0.0486589320546845,"Significant"
"ENSDARG00000102281",235.478388411222,1.84324803374053,1.16136522260678,0.00315802239022593,0.0486589320546845,"Significant"
"mbnl1",1213.4442657539,0.949253739963285,0.430689955922975,0.0031646057565835,0.0486589320546845,"Significant"
"ugt5a5",185.373666304803,1.66182361011221,0.984238387832447,0.00316260592883961,0.0486589320546845,"Significant"
"vaspb",1671.88577936904,1.04917867529258,0.494793566118761,0.00315586908647823,0.0486589320546845,"Significant"
"ENSDARG00000104770",377.616541042797,1.24527891361929,0.635977413298806,0.00317434108933158,0.048722546550314,"Significant"
"gpr183a",562.122005433092,0.995896303522442,0.460725957640807,0.00317312695528658,0.048722546550314,"Significant"
"zgc:113442",78.6487966605857,2.10535291984437,1.4633796695299,0.00318089797365688,0.0487615889492565,"Significant"
"coro1a",3723.00396899175,0.857975324361132,0.374812640472165,0.00320802278869486,0.049147684475745,"Significant"
"ier2a",2119.77016090951,1.18870198592581,0.597766906278784,0.00324286533096785,0.049531837630536,"Significant"
"hnf1bb",419.414409058444,1.19596887898162,0.603399646209898,0.00324889458841321,0.0495457311310058,"Significant"
"si:dkey-201g16.5",123.983135846537,1.68667000742439,1.02611178391739,0.00324898711819373,0.0495457311310058,"Significant"
"atxn1b",722.596218988306,1.04116483933962,0.494942325069553,0.00327058253850374,0.0497830804414902,"Significant"
"si:dkey-24p1.7",320.661264909766,1.4355250681688,0.793352403289221,0.00327109493257829,0.0497830804414902,"Significant"
"si:dkey-221j11.3",437.831916102777,1.50702713070071,0.853864700973099,0.00328320873524606,0.0499374669958992,"Significant"
